NUMERICAL SYSTEMS / SYSTÈMES NUMÉRIQUES					
"Even if you don’t use Tibetan Digits or Greek Numerals, it’s important to include local translations of these systems. Imagine a tech incubator in your city building a smartphone app for a global audience. When users choose number formats, every option should appear clearly in your language—just like they do in English or French. This shows professionalism, helps with accessibility, and prepares local developers to build inclusive, world-class apps that serve users from all cultures and language backgrounds.
170,900,000,000,000	170.9T	170 Mille milliards	170.9ƆPP		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000000000"][@count="other"]
420,500,000,000,000	420.5T	420 Mille milliards	420.5ƆPP		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000000000"][@count="other"]
TIMEZONES / FUSEAUX HORAIRES					
Original (English)	Original (French)		Translation	Translator Notes/Comments	XPath (Ignore)
time zone	fuseau horaire		mmerɛ nhyehyɛe ahodoɔ	Under this section, you will see names like North as (Atifi), East as (Apueɛ), South as (Anaafoɔ ), and West as (Atɔeɛ). Also Central as (Mfimfini ).	//ldml/dates/fields/field[@type="zone"]/displayName
Central Africa Time	heure normale d’Afrique centrale		Abibirem Mfimfini Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Africa_Central"]/long/standard
East Africa Time	heure normale d’Afrique de l’Est		Abibirem Apueɛ Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Africa_Eastern"]/long/standard
South Africa Standard Time	heure normale d’Afrique méridionale		Abibirem Anaafoɔ Berɛ Ankasa	With standard, there isn't a specific word for it in time naming, you can decide to leave it like that or find a word which relates to it just like what I did by using "Ankasa".	//ldml/dates/timeZoneNames/metazone[@type="Africa_Southern"]/long/standard
West Africa Summer Time	heure d’été d’Afrique de l’Ouest		Abibirem Atɔeɛ Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Africa_Western"]/long/daylight
West Africa Time	heure d’Afrique de l’Ouest		Abibirem Atɔeɛ Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Africa_Western"]/long/generic
West Africa Standard Time	heure normale d’Afrique de l’Ouest		Abibirem Atɔeɛ Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Africa_Western"]/long/standard
Cape Verde Summer Time	heure d’été du Cap-Vert		Capo Verde Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Cape_Verde"]/long/daylight
Cape Verde Time	heure du Cap-Vert		Capo Verde Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Cape_Verde"]/long/generic
Cape Verde Standard Time	heure normale du Cap-Vert		Capo Verde Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Cape_Verde"]/long/standard
Abidjan	Abidjan		Abidjan	Some cities/town names cannot be changed so it is kept the same - which is the case for many of these.	//ldml/dates/timeZoneNames/zone[@type="Africa/Abidjan"]/exemplarCity
Accra	Accra		Accra		//ldml/dates/timeZoneNames/zone[@type="Africa/Accra"]/exemplarCity
Addis Ababa	Addis-Abeba		Addis Ababa		//ldml/dates/timeZoneNames/zone[@type="Africa/Addis_Ababa"]/exemplarCity
Algiers	Alger		Algiers		//ldml/dates/timeZoneNames/zone[@type="Africa/Algiers"]/exemplarCity
Antananarivo	Antananarivo		Antananarivo		//ldml/dates/timeZoneNames/zone[@type="Indian/Antananarivo"]/exemplarCity
Asmara	Asmara		Asmara		//ldml/dates/timeZoneNames/zone[@type="Africa/Asmera"]/exemplarCity
Bamako	Bamako		Bamako		//ldml/dates/timeZoneNames/zone[@type="Africa/Bamako"]/exemplarCity
Bangui	Bangui		Bangui		//ldml/dates/timeZoneNames/zone[@type="Africa/Bangui"]/exemplarCity
Banjul	Banjul		Banjul		//ldml/dates/timeZoneNames/zone[@type="Africa/Banjul"]/exemplarCity
Bissau	Bissau		Bissau		//ldml/dates/timeZoneNames/zone[@type="Africa/Bissau"]/exemplarCity
Blantyre	Blantyre		Blantyre		//ldml/dates/timeZoneNames/zone[@type="Africa/Blantyre"]/exemplarCity
Brazzaville	Brazzaville		Brazzaville		//ldml/dates/timeZoneNames/zone[@type="Africa/Brazzaville"]/exemplarCity
Bujumbura	Bujumbura		Bujumbura		//ldml/dates/timeZoneNames/zone[@type="Africa/Bujumbura"]/exemplarCity
Cairo	Le Caire		Cairo		//ldml/dates/timeZoneNames/zone[@type="Africa/Cairo"]/exemplarCity
Cape Verde	Cap-Vert		Cape Verde		//ldml/dates/timeZoneNames/zone[@type="Atlantic/Cape_Verde"]/exemplarCity
Casablanca	Casablanca		Casablanca		//ldml/dates/timeZoneNames/zone[@type="Africa/Casablanca"]/exemplarCity
Chagos	Chagos		Chagos		//ldml/dates/timeZoneNames/zone[@type="Indian/Chagos"]/exemplarCity
Comoro	Comores		Comoro		//ldml/dates/timeZoneNames/zone[@type="Indian/Comoro"]/exemplarCity
Conakry	Conakry		Conakry		//ldml/dates/timeZoneNames/zone[@type="Africa/Conakry"]/exemplarCity
Dakar	Dakar		Dakar		//ldml/dates/timeZoneNames/zone[@type="Africa/Dakar"]/exemplarCity
Dar es Salaam	Dar es Salaam		Dar es Salaam		//ldml/dates/timeZoneNames/zone[@type="Africa/Dar_es_Salaam"]/exemplarCity
Djibouti	Djibouti		Djibouti		//ldml/dates/timeZoneNames/zone[@type="Africa/Djibouti"]/exemplarCity
Douala	Douala		Douala		//ldml/dates/timeZoneNames/zone[@type="Africa/Douala"]/exemplarCity
El Aaiun	Laâyoune		El Aaiun		//ldml/dates/timeZoneNames/zone[@type="Africa/El_Aaiun"]/exemplarCity
Freetown	Freetown		Freetown		//ldml/dates/timeZoneNames/zone[@type="Africa/Freetown"]/exemplarCity
Gaborone	Gaborone		Gaborone		//ldml/dates/timeZoneNames/zone[@type="Africa/Gaborone"]/exemplarCity
Harare	Harare		Harare		//ldml/dates/timeZoneNames/zone[@type="Africa/Harare"]/exemplarCity
Johannesburg	Johannesburg		Johannesburg		//ldml/dates/timeZoneNames/zone[@type="Africa/Johannesburg"]/exemplarCity
Juba	Juba		Juba		//ldml/dates/timeZoneNames/zone[@type="Africa/Juba"]/exemplarCity
Kampala	Kampala		Kampala		//ldml/dates/timeZoneNames/zone[@type="Africa/Kampala"]/exemplarCity
Kerguelen	Kerguelen		Kerguelen		//ldml/dates/timeZoneNames/zone[@type="Indian/Kerguelen"]/exemplarCity
Khartoum	Khartoum		Khartoum		//ldml/dates/timeZoneNames/zone[@type="Africa/Khartoum"]/exemplarCity
Kigali	Kigali		Kigali		//ldml/dates/timeZoneNames/zone[@type="Africa/Kigali"]/exemplarCity
Kinshasa	Kinshasa		Kinshasa		//ldml/dates/timeZoneNames/zone[@type="Africa/Kinshasa"]/exemplarCity
Lagos	Lagos		Lagos		//ldml/dates/timeZoneNames/zone[@type="Africa/Lagos"]/exemplarCity
Libreville	Libreville		Libreville		//ldml/dates/timeZoneNames/zone[@type="Africa/Libreville"]/exemplarCity
Lome	Lomé		Lome		//ldml/dates/timeZoneNames/zone[@type="Africa/Lome"]/exemplarCity
Luanda	Luanda		Luanda		//ldml/dates/timeZoneNames/zone[@type="Africa/Luanda"]/exemplarCity
Lubumbashi	Lubumbashi		Lubumbashi		//ldml/dates/timeZoneNames/zone[@type="Africa/Lubumbashi"]/exemplarCity
Lusaka	Lusaka		Lusaka		//ldml/dates/timeZoneNames/zone[@type="Africa/Lusaka"]/exemplarCity
Mahe	Mahé		Mahe		//ldml/dates/timeZoneNames/zone[@type="Indian/Mahe"]/exemplarCity
Malabo	Malabo		Malabo		//ldml/dates/timeZoneNames/zone[@type="Africa/Malabo"]/exemplarCity
Maputo	Maputo		Maputo		//ldml/dates/timeZoneNames/zone[@type="Africa/Maputo"]/exemplarCity
Maseru	Maseru		Maseru		//ldml/dates/timeZoneNames/zone[@type="Africa/Maseru"]/exemplarCity
Mauritius	Maurice		Mauritius		//ldml/dates/timeZoneNames/zone[@type="Indian/Mauritius"]/exemplarCity
Mayotte	Mayotte		Mayotte		//ldml/dates/timeZoneNames/zone[@type="Indian/Mayotte"]/exemplarCity
Mbabane	Mbabane		Mbabane		//ldml/dates/timeZoneNames/zone[@type="Africa/Mbabane"]/exemplarCity
Mogadishu	Mogadiscio		Mogadishu		//ldml/dates/timeZoneNames/zone[@type="Africa/Mogadishu"]/exemplarCity
Monrovia	Monrovia		Monrovia		//ldml/dates/timeZoneNames/zone[@type="Africa/Monrovia"]/exemplarCity
Nairobi	Nairobi		Nairobi		//ldml/dates/timeZoneNames/zone[@type="Africa/Nairobi"]/exemplarCity
Ndjamena	N’Djamena		Ndjamena		//ldml/dates/timeZoneNames/zone[@type="Africa/Ndjamena"]/exemplarCity
Niamey	Niamey		Niamey		//ldml/dates/timeZoneNames/zone[@type="Africa/Niamey"]/exemplarCity
Nouakchott	Nouakchott		Nouakchott		//ldml/dates/timeZoneNames/zone[@type="Africa/Nouakchott"]/exemplarCity
Ouagadougou	Ouagadougou		Ouagadougou		//ldml/dates/timeZoneNames/zone[@type="Africa/Ouagadougou"]/exemplarCity
Porto-Novo	Porto-Novo		Porto-Novo		//ldml/dates/timeZoneNames/zone[@type="Africa/Porto-Novo"]/exemplarCity
Réunion	La Réunion		Réunion		//ldml/dates/timeZoneNames/zone[@type="Indian/Reunion"]/exemplarCity
São Tomé	São Tomé		São Tomé		//ldml/dates/timeZoneNames/zone[@type="Africa/Sao_Tome"]/exemplarCity
St. Helena	Sainte-Hélène		St. Helena		//ldml/dates/timeZoneNames/zone[@type="Atlantic/St_Helena"]/exemplarCity
Tripoli	Tripoli (Libye)		Tripoli		//ldml/dates/timeZoneNames/zone[@type="Africa/Tripoli"]/exemplarCity
Tunis	Tunis		Tunis		//ldml/dates/timeZoneNames/zone[@type="Africa/Tunis"]/exemplarCity
Windhoek	Windhoek		Windhoek		//ldml/dates/timeZoneNames/zone[@type="Africa/Windhoek"]/exemplarCity
French Southern & Antarctic Time	heure des Terres australes et antarctiques françaises		French Anaafoɔ ne Antarctic Berɛ		//ldml/dates/timeZoneNames/metazone[@type="French_Southern"]/long/standard
Indian Ocean Time	heure de l’Océan Indien		India Ɛpo Afa mu Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Indian_Ocean"]/long/standard
Mauritius Summer Time	heure d’été de Maurice		Mauritius Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Mauritius"]/long/daylight
Mauritius Time	heure de Maurice		Mauritius Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Mauritius"]/long/generic
Mauritius Standard Time	heure normale de Maurice		Mauritius Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Mauritius"]/long/standard
Réunion Time	heure de La Réunion		Réunion Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Reunion"]/long/standard
Seychelles Time	heure des Seychelles		Seychelles Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Seychelles"]/long/standard
Casey	Casey		Casey		//ldml/dates/timeZoneNames/zone[@type="Antarctica/Casey"]/exemplarCity
Davis	Davis		Davis		//ldml/dates/timeZoneNames/zone[@type="Antarctica/Davis"]/exemplarCity
Dumont d’Urville	Dumont-d’Urville		Dumont d’Urville		//ldml/dates/timeZoneNames/zone[@type="Antarctica/DumontDUrville"]/exemplarCity
Mawson	Mawson		Mawson		//ldml/dates/timeZoneNames/zone[@type="Antarctica/Mawson"]/exemplarCity
McMurdo	McMurdo		McMurdo		//ldml/dates/timeZoneNames/zone[@type="Antarctica/McMurdo"]/exemplarCity
Palmer	Palmer		Palmer		//ldml/dates/timeZoneNames/zone[@type="Antarctica/Palmer"]/exemplarCity
Rothera	Rothera		Rothera		//ldml/dates/timeZoneNames/zone[@type="Antarctica/Rothera"]/exemplarCity
Syowa	Showa		Syowa		//ldml/dates/timeZoneNames/zone[@type="Antarctica/Syowa"]/exemplarCity
Troll	Troll		Troll		//ldml/dates/timeZoneNames/zone[@type="Antarctica/Troll"]/exemplarCity
Vostok	Vostok		Vostok		//ldml/dates/timeZoneNames/zone[@type="Antarctica/Vostok"]/exemplarCity
Davis Time	heure de Davis		Davis Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Davis"]/long/standard
Dumont-d’Urville Time	heure de Dumont-d’Urville		Dumont-d’Urville Berɛ		//ldml/dates/timeZoneNames/metazone[@type="DumontDUrville"]/long/standard
Mawson Time	heure de Mawson		Mawson Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Mawson"]/long/standard
Rothera Time	heure de Rothera		Rothera Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Rothera"]/long/standard
Syowa Time	heure de Syowa		Syowa Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Syowa"]/long/standard
Vostok Time	heure de Vostok		Vostok Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Vostok"]/long/standard
Australian Central Daylight Time	heure d’été du centre de l’Australie		Australia  Mfimfini Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Australia_Central"]/long/daylight
Central Australia Time	heure du centre de l’Australie		Mfimfini Australia Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Australia_Central"]/long/generic
Australian Central Standard Time	heure normale du centre de l’Australie		Australia Mfimfini  Mantam Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Australia_Central"]/long/standard
Australian Central Western Daylight Time	heure d’été du centre-ouest de l’Australie		Australia Mfimfini Atɔeɛ Mantam Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Australia_CentralWestern"]/long/daylight
Australian Central Western Time	heure du centre-ouest de l’Australie		Australia Mfimfini Atɔeɛ Mantam Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Australia_CentralWestern"]/long/generic
Australian Central Western Standard Time	heure normale du centre-ouest de l’Australie		Australia Mfimfini Atɔeɛ Mantam Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Australia_CentralWestern"]/long/standard
Australian Eastern Daylight Time	heure d’été de l’Est de l’Australie		Australia Apueɛ mantam Adekyeɛm  Berɛ	Since we have names for the cardinal points, we just add them to the name of the specific country 	//ldml/dates/timeZoneNames/metazone[@type="Australia_Eastern"]/long/daylight
Eastern Australia Time	heure de l’Est de l’Australie		Australia Apueɛ mantam Berɛ Apue		//ldml/dates/timeZoneNames/metazone[@type="Australia_Eastern"]/long/generic
Australian Eastern Standard Time	heure normale de l’Est de l’Australie		Australia Apueɛ mantam Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Australia_Eastern"]/long/standard
Australian Western Daylight Time	heure d’été de l’Ouest de l’Australie		Australia  Atɔeɛ Mantam Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Australia_Western"]/long/daylight
Western Australia Time	heure de l’Ouest de l’Australie		Atɔeɛ Mantam Australia Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Australia_Western"]/long/generic
Australian Western Standard Time	heure normale de l’Ouest de l’Australie		Australia  Atɔeɛ Mantam Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Australia_Western"]/long/standard
Chatham Daylight Time	heure d’été des îles Chatham		Chatham Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Chatham"]/long/daylight
Chatham Time	heure des îles Chatham		Chatham Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Chatham"]/long/generic
Chatham Standard Time	heure normale des îles Chatham		Chatham Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Chatham"]/long/standard
Christmas Island Time	heure de l’île Christmas		Christmas Island Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Christmas"]/long/standard
Adelaide	Adélaïde		Adelaide		//ldml/dates/timeZoneNames/zone[@type="Australia/Adelaide"]/exemplarCity
Auckland	Auckland		Auckland		//ldml/dates/timeZoneNames/zone[@type="Pacific/Auckland"]/exemplarCity
Brisbane	Brisbane		Brisbane		//ldml/dates/timeZoneNames/zone[@type="Australia/Brisbane"]/exemplarCity
Broken Hill	Broken Hill		Broken Hill		//ldml/dates/timeZoneNames/zone[@type="Australia/Broken_Hill"]/exemplarCity
Chatham	Chatham		Chatham		//ldml/dates/timeZoneNames/zone[@type="Pacific/Chatham"]/exemplarCity
Christmas	Christmas		Christmas		//ldml/dates/timeZoneNames/zone[@type="Indian/Christmas"]/exemplarCity
Cocos	Cocos		Cocos		//ldml/dates/timeZoneNames/zone[@type="Indian/Cocos"]/exemplarCity
Darwin	Darwin		Darwin		//ldml/dates/timeZoneNames/zone[@type="Australia/Darwin"]/exemplarCity
Eucla	Eucla		Eucla		//ldml/dates/timeZoneNames/zone[@type="Australia/Eucla"]/exemplarCity
Hobart	Hobart		Hobart		//ldml/dates/timeZoneNames/zone[@type="Australia/Hobart"]/exemplarCity
Lindeman	Lindeman		Lindeman		//ldml/dates/timeZoneNames/zone[@type="Australia/Lindeman"]/exemplarCity
Lord Howe	Lord Howe		Lord Howe		//ldml/dates/timeZoneNames/zone[@type="Australia/Lord_Howe"]/exemplarCity
Macquarie	Macquarie		Macquarie		//ldml/dates/timeZoneNames/zone[@type="Antarctica/Macquarie"]/exemplarCity
Melbourne	Melbourne		Melbourne		//ldml/dates/timeZoneNames/zone[@type="Australia/Melbourne"]/exemplarCity
Norfolk	Norfolk		Norfolk		//ldml/dates/timeZoneNames/zone[@type="Pacific/Norfolk"]/exemplarCity
Perth	Perth		Perth		//ldml/dates/timeZoneNames/zone[@type="Australia/Perth"]/exemplarCity
Sydney	Sydney		Sydney		//ldml/dates/timeZoneNames/zone[@type="Australia/Sydney"]/exemplarCity
Cocos Islands Time	heure des îles Cocos		Cocos Islands Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Cocos"]/long/standard
Lord Howe Daylight Time	heure d’été de Lord Howe		Lord Howe Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Lord_Howe"]/long/daylight
Lord Howe Time	heure de Lord Howe		Lord Howe Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Lord_Howe"]/long/generic
Lord Howe Standard Time	heure normale de Lord Howe		Lord Howe Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Lord_Howe"]/long/standard
New Zealand Daylight Time	heure d’été de la Nouvelle-Zélande		New Zealand Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="New_Zealand"]/long/daylight
New Zealand Time	heure de la Nouvelle-Zélande		New Zealand Berɛ		//ldml/dates/timeZoneNames/metazone[@type="New_Zealand"]/long/generic
New Zealand Standard Time	heure normale de la Nouvelle-Zélande		New Zealand Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="New_Zealand"]/long/standard
Norfolk Island Daylight Time	heure d’été de l’île Norfolk		Norfolk Island Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Norfolk"]/long/daylight
Norfolk Island Time	heure de l’île Norfolk		Norfolk Island Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Norfolk"]/long/generic
Norfolk Island Standard Time	heure normale de l’île Norfolk		Norfolk Island Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Norfolk"]/long/standard
Almaty	Alma Ata		Almaty		//ldml/dates/timeZoneNames/zone[@type="Asia/Almaty"]/exemplarCity
Aqtau	Aktaou		Aqtau		//ldml/dates/timeZoneNames/zone[@type="Asia/Aqtau"]/exemplarCity
Aqtobe	Aktioubinsk		Aqtobe		//ldml/dates/timeZoneNames/zone[@type="Asia/Aqtobe"]/exemplarCity
Ashgabat	Achgabat		Ashgabat		//ldml/dates/timeZoneNames/zone[@type="Asia/Ashgabat"]/exemplarCity
Atyrau	Atyraou		Atyrau		//ldml/dates/timeZoneNames/zone[@type="Asia/Atyrau"]/exemplarCity
Bishkek	Bichkek		Bishkek		//ldml/dates/timeZoneNames/zone[@type="Asia/Bishkek"]/exemplarCity
